geniusId,type,artistId,name
8616820,producer,182843,Carter Lang
8616820,producer,1038467,Rob Bisel
8616820,writer,41579,SZA
8616820,writer,1038467,Rob Bisel
8616820,writer,182843,Carter Lang
8616820,primary,41579,SZA
8302862,producer,1325287,Blake Slatkin
8302862,producer,30425,Cirkut
8302862,producer,155062,ILYA
8302862,producer,95984,Jimmy Napes
8302862,producer,1453314,Omer Fedi
8302862,producer,43383,Sam Smith
8302862,writer,43383,Sam Smith
8302862,writer,1142862,Kim Petras
8302862,writer,1325287,Blake Slatkin
8302862,writer,30425,Cirkut
8302862,writer,155062,ILYA
8302862,writer,95984,Jimmy Napes
8302862,writer,1453314,Omer Fedi
8302862,primary,43383,Sam Smith
8302862,primary,1142862,Kim Petras
7844309,producer,576085,Tyler Johnson
7844309,producer,46496,Kid Harpoon
7844309,writer,46496,Kid Harpoon
7844309,writer,576085,Tyler Johnson
7844309,writer,22457,Harry Styles
7844309,primary,22457,Harry Styles
3037193,producer,2578,David Guetta
3037193,producer,1493043,Timofey Reznikov
3037193,writer,2578,David Guetta
3037193,writer,104044,Bebe Rexha
3037193,writer,1180179,​​kamille
3037193,writer,993214,Plested
3037193,writer,570932,Jeffrey Jey
3037193,writer,112258,Massimo Gabutti
3037193,writer,1197441,Maury
3037193,writer,45292,Gabry Ponte
3037193,primary,2578,David Guetta
3037193,primary,104044,Bebe Rexha
8601823,producer,33010,Metro Boomin
8601823,producer,574528,DaHeala
8601823,producer,23341,Peter Lee Johnson
8601823,producer,1896711,​​johan lenox
8601823,writer,33010,Metro Boomin
8601823,writer,430404,21 Savage
8601823,writer,574528,DaHeala
8601823,writer,23341,Peter Lee Johnson
8601823,writer,1896711,​​johan lenox
8601823,writer,1051,Mario Winans
8601823,writer,8526,Enya
8601823,writer,608269,Roma Ryan
8601823,writer,1050,Loon
8601823,writer,3650,PMD
8601823,writer,3608,Erick Sermon
8601823,writer,608268,Nicky Ryan
8601823,writer,947569,Michael Carlos Jones
8601823,writer,82,Diddy
8601823,writer,20185,Travis Scott
8601823,primary,33010,Metro Boomin
8601823,primary,2358,The Weeknd
8601823,primary,430404,21 Savage
7993307,producer,610623,Édgar Barrera
7993307,producer,2304476,Casta
7993307,writer,2304476,Casta
7993307,writer,1060333,Juan Diego Medina
7993307,writer,610623,Édgar Barrera
7993307,writer,2384301,Rios
7993307,writer,1132272,Manuel Turizo
7993307,primary,1132272,Manuel Turizo
8434253,producer,264329,Jack Antonoff
8434253,producer,1177,Taylor Swift
8434253,writer,1177,Taylor Swift
8434253,writer,264329,Jack Antonoff
8434253,primary,1177,Taylor Swift
8085325,producer,1301514,Bizarrap
8085325,writer,2137629,Santiago Alvarado
8085325,writer,2613457,Quevedo
8085325,writer,1301514,Bizarrap
8085325,primary,1301514,Bizarrap
8085325,primary,2613457,Quevedo
8598733,producer,9014,MAG
8598733,producer,679664,JULiA LEWiS
8598733,writer,37899,Arcángel
8598733,writer,690350,Bad Bunny
8598733,primary,37899,Arcángel
8598733,primary,690350,Bad Bunny
7967957,producer,1057548,Subelo NEO
7967957,producer,2669581,Lennex
7967957,producer,9014,MAG
7967957,producer,984728,La Paciencia
7967957,writer,1244358,Chencho Corleone
7967957,writer,690350,Bad Bunny
7967957,writer,1021386,Freddy “El Syntethyzer”
7967957,writer,9014,MAG
7967957,writer,1896680,Phantom Neo
7967957,primary,690350,Bad Bunny
7967957,primary,1244358,Chencho Corleone
7951332,producer,2315493,Stephen Sanchez
7951332,producer,1043627,Konrad Snyder
7951332,producer,680295,Ian Fitchuk
7951332,writer,2096208,Em Beihold
7951332,writer,2485733,Georgia Webster
7951332,writer,2315493,Stephen Sanchez
7951332,primary,2315493,Stephen Sanchez
7951332,primary,2096208,Em Beihold
7836775,producer,1083559,Federico Vindver
7836775,writer,1143172,Sean Douglas
7836775,writer,1083559,Federico Vindver
7836775,writer,201194,Meghan Trainor
7836775,primary,201194,Meghan Trainor
7689807,producer,1481511,Andre Vibez
7689807,producer,73793,ThisizLondon
7689807,writer,1136327,Rema
7689807,primary,1136327,Rema
8524075,producer,27616,Vinylz
8524075,producer,270426,Tay Keith
8524075,producer,67381,FNZ
8524075,producer,36609,BoogzDaBeast
8524075,writer,130,Drake
8524075,writer,430404,21 Savage
8524075,writer,27616,Vinylz
8524075,writer,270426,Tay Keith
8524075,writer,666679,Finatik
8524075,writer,666680,Zac
8524075,writer,36609,BoogzDaBeast
8524075,writer,68333,J. White Did It
8524075,writer,627849,Bobby Sessions
8524075,writer,85,T.I.
8524075,writer,27605,DJ Toomp
8524075,writer,3342219,Gladys Hayes
8524075,writer,157371,Charles Bernstein
8524075,writer,126352,BEAM
8524075,writer,2766659,Simon Said.
8524075,primary,130,Drake
8524075,primary,430404,21 Savage
7967836,producer,1653,Ryan Tedder
7967836,producer,124464,Brent Kutzle
7967836,producer,1013105,Tyler Spry
7967836,producer,983447,Simon Oscroft
7967836,producer,1269467,John Nathaniel
7967836,writer,35391,Björn Yttling
7967836,writer,1013105,Tyler Spry
7967836,writer,402580,Peter Morén
7967836,writer,124464,Brent Kutzle
7967836,writer,1029678,John Eriksson
7967836,writer,1653,Ryan Tedder
7967836,primary,934,OneRepublic
8400438,producer,551226,Sky Rompiendo
8400438,writer,640693,Ozuna
8400438,writer,1012056,Feid
8400438,writer,2323001,Sencillo305
8400438,writer,2384301,Rios
8400438,writer,551226,Sky Rompiendo
8400438,writer,583839,Hi Music Hi Flow
8400438,feature,1012056,Feid
8400438,primary,640693,Ozuna
7967959,producer,9014,MAG
7967959,producer,984728,La Paciencia
7967959,writer,690350,Bad Bunny
7967959,primary,690350,Bad Bunny
239378,producer,59634,Dan Grech-Marguerat
239378,writer,78999,Tom Odell
239378,primary,78999,Tom Odell
8427758,producer,1037410,Mike Sabath
8427758,writer,7709,RAYE
8427758,writer,1037410,Mike Sabath
8427758,writer,650841,070 Shake
8427758,primary,7709,RAYE
8427758,primary,650841,070 Shake
8192862,producer,2216217,Zac Lawson
8192862,producer,310335,JVKE
8192862,writer,2216217,Zac Lawson
8192862,writer,310335,JVKE
8192862,primary,310335,JVKE
8633401,producer,207786,250
8633401,writer,1070258,Ylva Dimberg
8633401,writer,2893509,조휴일 (Cho Hyuil)
8633401,writer,958579,OOHYO (우효)
8633401,writer,3241326,Minji (NewJeans)
8633401,writer,207786,250
8633401,primary,3239944,NewJeans (뉴진스)
8599539,producer,1060120,Nastylgia
8599539,producer,1047617,KwolleM
8599539,writer,897106,Central Cee
8599539,writer,1060120,Nastylgia
8599539,writer,1047617,KwolleM
8599539,primary,897106,Central Cee
2911557,producer,2358,The Weeknd
2911557,producer,49698,Cashmere Cat
2911557,producer,616112,Prince 85
2911557,producer,30425,Cirkut
2911557,producer,27655,Doc McKinney
2911557,writer,2358,The Weeknd
2911557,writer,30425,Cirkut
2911557,writer,665102,Billy Walsh
2911557,writer,49698,Cashmere Cat
2911557,writer,608241,Sir Dylan
2911557,writer,616112,Prince 85
2911557,writer,27655,Doc McKinney
2911557,primary,2358,The Weeknd
8269403,producer,175579,Robin Schulz
8269403,writer,1020188,Oliver Tree
8269403,writer,582361,Marshmello
8269403,writer,637833,David Pramik
8269403,primary,1020188,Oliver Tree
8269403,primary,175579,Robin Schulz
8659966,producer,336528,Smash David
8659966,producer,1096445,Foreign Teck
8659966,producer,2274490,Bass Charity
8659966,writer,690350,Bad Bunny
8659966,writer,72600,Ñengo Flow
8659966,primary,72600,Ñengo Flow
8659966,primary,690350,Bad Bunny
4906284,producer,1014195,KDDO
4906284,writer,1968393,Tiffany McKie
4906284,writer,20698,Davido
4906284,writer,1014195,KDDO
4906284,writer,438,Chris Brown
4906284,primary,438,Chris Brown
1797,producer,33782,Luis Resto
1797,producer,45,Eminem
1797,writer,45,Eminem
1797,writer,33782,Luis Resto
1797,primary,45,Eminem
8213274,producer,2649878,Dan Darmawan
8213274,writer,3214453,d4vd
8213274,writer,2649878,Dan Darmawan
8213274,primary,3214453,d4vd
8173139,producer,572241,Chris Jedi
8173139,producer,461474,Gaby Music
8173139,producer,27697,Noah Goldstein
8173139,producer,608241,Sir Dylan
8173139,producer,973774,ROSALÍA
8173139,writer,973774,ROSALÍA
8173139,writer,572241,Chris Jedi
8173139,writer,461474,Gaby Music
8173139,writer,27697,Noah Goldstein
8173139,writer,608241,Sir Dylan
8173139,writer,773911,Dímelo Ninow
8173139,writer,1033458,David Rodríguez
8173139,primary,973774,ROSALÍA
8219830,producer,498,Beyoncé
8219830,producer,995443,NOVA WAV
8219830,producer,2464,Raphael Saadiq
8219830,producer,547582,Morten “Rissi” Ristorp
8219830,producer,1181,The-Dream
8219830,writer,498,Beyoncé
8219830,writer,2464,Raphael Saadiq
8219830,writer,992184,Brittany Coney
8219830,writer,1181,The-Dream
8219830,writer,547582,Morten “Rissi” Ristorp
8219830,writer,980948,Blu June
8219830,writer,34636,Nile Rodgers
8219830,writer,2972,Teena Marie
8219830,writer,648569,Allen McGrier
8219830,primary,498,Beyoncé
213161,producer,69092,Ross Orton
213161,producer,59961,James Ford
213161,writer,24240,John Cooper Clarke
213161,writer,26178,Alex Turner
213161,writer,398363,Jamie Cook
213161,writer,50537,Matt Helders
213161,writer,397891,Nick O’Malley
213161,primary,12297,Arctic Monkeys
80393,producer,447,Lady Gaga
80393,producer,65581,DJ White Shadow
80393,producer,41287,DJ Snake
80393,writer,65581,DJ White Shadow
80393,writer,447,Lady Gaga
80393,writer,177892,Fernando Garibay
80393,writer,41287,DJ Snake
80393,writer,4261,Clinton Sparks
80393,primary,447,Lady Gaga
7967960,producer,984728,La Paciencia
7967960,producer,2274490,Bass Charity
7967960,producer,9014,MAG
7967960,producer,1920432,FELI CIANO
7967960,producer,2860656,Luz The Producer
7967960,producer,2020173,Aki The Producer
7967960,producer,2685028,Cesar Americo
7967960,writer,690350,Bad Bunny
7967960,primary,690350,Bad Bunny
7967938,producer,1002894,Mvsis
7967938,producer,72334,Tainy
7967938,producer,984728,La Paciencia
7967938,writer,670484,Li Saumet
7967938,writer,2576519,Simón Mejía (Bomba Estéreo)
7967938,writer,690350,Bad Bunny
7967938,primary,690350,Bad Bunny
7967938,primary,364644,Bomba Estéreo
8145689,producer,512850,Steve Lacy
8145689,producer,978185,John Carroll Kirby
8145689,writer,1823499,Matthew Castellanos
8145689,writer,1680892,Diana Gordon
8145689,writer,1478923,Fousheé
8145689,writer,512850,Steve Lacy
8145689,writer,978185,John Carroll Kirby
8145689,primary,512850,Steve Lacy
5318313,producer,575387,Dave Bayley
5318313,writer,575387,Dave Bayley
5318313,primary,87048,Glass Animals
8214933,producer,2649878,Dan Darmawan
8214933,writer,3214453,d4vd
8214933,writer,2649878,Dan Darmawan
8214933,primary,3214453,d4vd
7790188,producer,666362,Alex Salibian
7790188,producer,1838098,Ethan Schneiderman
7790188,producer,1027507,Larzz Principato
7790188,writer,2876547,Rosa Linn
7790188,writer,1027507,Larzz Principato
7790188,writer,1016710,Allie Crystal
7790188,writer,361118,Tamar Kaprelian
7790188,writer,573928,Courtney Harrell
7790188,writer,12128,Kinetics
7790188,primary,2876547,Rosa Linn
109177,producer,27453,Emile Haynie
109177,writer,61138,Jeremy Freedman
109177,writer,61139,Zach Abels
109177,writer,61137,Jesse®
109177,primary,41662,The Neighbourhood
5983087,producer,49698,Cashmere Cat
5983087,producer,1325287,Blake Slatkin
5983087,producer,1453314,Omer Fedi
5983087,producer,250301,Charlie Puth
5983087,writer,666679,Finatik
5983087,writer,666680,Zac
5983087,writer,1446988,HAAN
5983087,writer,1453314,Omer Fedi
5983087,writer,49698,Cashmere Cat
5983087,writer,1325287,Blake Slatkin
5983087,writer,250301,Charlie Puth
5983087,writer,357,Justin Bieber
5983087,writer,1546645,The Kid LAROI
5983087,primary,1546645,The Kid LAROI
5983087,primary,357,Justin Bieber
8462245,producer,1477698,Saurabh Lokhande
8462245,writer,2047810,King
8462245,primary,2047810,King
5049949,producer,2358,The Weeknd
5049949,producer,27835,Max Martin
5049949,producer,402808,Oscar Holter
5049949,writer,2358,The Weeknd
5049949,writer,402808,Oscar Holter
5049949,writer,27835,Max Martin
5049949,writer,1362,Belly
5049949,writer,574528,DaHeala
5049949,primary,2358,The Weeknd
8616350,producer,28906,benny blanco
8616350,producer,182843,Carter Lang
8616350,writer,41579,SZA
8616350,writer,1038467,Rob Bisel
8616350,writer,182843,Carter Lang
8616350,writer,592621,Robin Weisse
8616350,writer,28906,benny blanco
8616350,primary,41579,SZA
7802827,producer,823253,Jowan
7802827,producer,551226,Sky Rompiendo
7802827,writer,1012056,Feid
7802827,writer,823253,Jowan
7802827,writer,1022967,Rolo
7802827,writer,1267613,Wain
7802827,writer,551226,Sky Rompiendo
7802827,primary,1012056,Feid
8385416,producer,2695061,MCVertt
8385416,producer,1141269,Synthetic
8385416,writer,217208,Lil Uzi Vert
8385416,writer,2695061,MCVertt
8385416,writer,1141269,Synthetic
8385416,primary,217208,Lil Uzi Vert
7096046,producer,73681,PNAU
7096046,writer,2891842,Andrew Meecham
7096046,writer,2891843,Dean Meredith
7096046,writer,1035263,Sam Littlemore
7096046,writer,56646,Peter Mayes
7096046,writer,56645,Nick Littlemore
7096046,writer,137171,Bernie Taupin
7096046,writer,560,Elton John
7096046,primary,560,Elton John
7096046,primary,555561,Dua Lipa
7781796,producer,552457,Mattman & Robin
7781796,writer,69043,Dan Reynolds
7781796,writer,556454,Wayne Sermon
7781796,writer,556452,Ben McKee
7781796,writer,556453,Daniel Platzman
7781796,writer,142215,Robin Fredriksson
7781796,writer,142213,Mattias Larsson
7781796,primary,29472,Imagine Dragons
7967944,producer,2470163,Cheo Legendary
7967944,producer,984728,La Paciencia
7967944,producer,72334,Tainy
7967944,writer,690350,Bad Bunny
7967944,primary,690350,Bad Bunny
8220187,producer,127603,Caleb Calloway
8220187,producer,660669,Mr. NaisGai
8220187,producer,656695,Rauw Alejandro
8220187,producer,2461453,Slow Jamz
8220187,writer,656695,Rauw Alejandro
8220187,writer,656696,Lyanno
8220187,writer,637091,Brray
8220187,primary,656695,Rauw Alejandro
8220187,primary,656696,Lyanno
8220187,primary,637091,Brray
2851948,producer,13585,Daft Punk
2851948,producer,2358,The Weeknd
2851948,producer,30425,Cirkut
2851948,producer,27655,Doc McKinney
2851948,writer,31634,Guy-Manuel de Homem-Christo
2851948,writer,42463,Thomas Bangalter
2851948,writer,574528,DaHeala
2851948,writer,2358,The Weeknd
2851948,writer,27655,Doc McKinney
2851948,writer,30425,Cirkut
2851948,feature,13585,Daft Punk
2851948,primary,2358,The Weeknd
8598927,producer,33010,Metro Boomin
8598927,producer,55684,Allen Ritter
8598927,producer,552717,DAVID x ELI
8598927,writer,33010,Metro Boomin
8598927,writer,2197,Future
8598927,writer,438,Chris Brown
8598927,writer,223193,David Ruoff
8598927,writer,1165425,Elias Klughammer
8598927,writer,55684,Allen Ritter
8598927,writer,2672106,8AE
8598927,writer,72,Kanye West
8598927,writer,307,RZA
8598927,writer,2,JAY-Z
8598927,writer,643,Pusha T
8598927,writer,184,Swizz Beatz
8598927,writer,758,CyHi
8598927,writer,4709,No ID
8598927,writer,7161,MIKE DEAN
8598927,writer,40094,Manfred Mann
8598927,primary,33010,Metro Boomin
8598927,primary,2197,Future
8598927,primary,438,Chris Brown
8078287,producer,1048914,Connor McDonough
8078287,writer,1142120,Riley McDonough
8078287,writer,1048914,Connor McDonough
8078287,writer,1455876,Idarose
8078287,writer,1256018,Joel Castillo
8078287,primary,630470,Joji
5611,producer,7612,Happy Perez
5611,writer,7612,Happy Perez
5611,writer,446,Miguel
5611,writer,897197,Jawan Pimentel
5611,primary,446,Miguel
6337925,producer,8491,Rodney Jerkins
6337925,producer,1897619,Freaky Rob
6337925,writer,41579,SZA
6337925,writer,8491,Rodney Jerkins
6337925,writer,1897619,Freaky Rob
6337925,primary,41579,SZA
7967967,producer,2496764,Scotty Dittrich
7967967,producer,589769,Mick Coogan
7967967,producer,984728,La Paciencia
7967967,producer,9014,MAG
7967967,writer,690350,Bad Bunny
7967967,primary,690350,Bad Bunny
7159685,producer,1043627,Konrad Snyder
7159685,producer,680295,Ian Fitchuk
7159685,writer,2315493,Stephen Sanchez
7159685,primary,2315493,Stephen Sanchez
7823996,producer,1325287,Blake Slatkin
7823996,producer,62236,Ricky Reed
7823996,writer,1325287,Blake Slatkin
7823996,writer,500824,Theron Thomas
7823996,writer,62236,Ricky Reed
7823996,writer,34708,Malcolm McLaren
7823996,writer,665280,JazzyJust
7823996,writer,626534,Larry Price
7823996,writer,49704,Stephen Hague
7823996,writer,84514,Lizzo
7823996,primary,84514,Lizzo
8438618,producer,1855159,Albert Hype
8438618,producer,2453473,Ciey
8438618,producer,1602042,KEITYN
8438618,producer,1464563,Noise Up
8438618,producer,1405,Shakira
8438618,writer,1405,Shakira
8438618,writer,640693,Ozuna
8438618,writer,1855159,Albert Hype
8438618,writer,2453473,Ciey
8438618,writer,1602042,KEITYN
8438618,writer,1464563,Noise Up
8438618,writer,2932582,Sergio Robledo
8438618,primary,1405,Shakira
8438618,primary,640693,Ozuna
8709187,producer,389160,JOP
8709187,producer,610623,Édgar Barrera
8709187,producer,3003012,Armenta
8709187,producer,1901743,Jimmy Humilde
8709187,writer,389160,JOP
8709187,writer,3003012,Armenta
8709187,writer,610623,Édgar Barrera
8709187,primary,1475628,Fuerza Regida
8709187,primary,3384041,Grupo Frontera
7947302,producer,2910153,BlueFire
7947302,writer,2613457,Quevedo
7947302,primary,2613457,Quevedo
6855744,producer,336528,Smash David
6855744,producer,88270,Byrd
6855744,producer,72334,Tainy
6855744,producer,2651116,Finesse (ITA)
6855744,writer,2132874,OMI (PR)
6855744,writer,88270,Byrd
6855744,writer,72334,Tainy
6855744,writer,336528,Smash David
6855744,writer,2651116,Finesse (ITA)
6855744,writer,690350,Bad Bunny
6855744,primary,690350,Bad Bunny
3614926,producer,56090,Gesaffelstein
3614926,producer,28169,Ging
3614926,writer,28169,Ging
3614926,writer,56090,Gesaffelstein
3614926,writer,2358,The Weeknd
3614926,primary,2358,The Weeknd
3614926,primary,56090,Gesaffelstein
8396489,producer,2403589,13 (KOR)
8396489,writer,1666469,SCORE (13)
8396489,writer,141837,Megatone (13)
8396489,writer,1486430,Paulina Cerrilla
8396489,writer,624325,“hitman” Bang
8396489,writer,2430050,Shintaro Yasuda
8396489,writer,520175,Supreme Boi
8396489,writer,1701633,Isabella Lovestory
8396489,writer,1108547,Kyler Niko
8396489,writer,1794393,Ronnie Icon
8396489,writer,2700005,Nathalie Blue
8396489,writer,688681,danke (lalala studio)
8396489,primary,3109717,LE SSERAFIM
3041363,producer,63216,Joel Little
3041363,writer,326061,Ruth B.
3041363,primary,326061,Ruth B.
7919491,producer,1038708,Ovy On The Drums
7919491,writer,1602042,KEITYN
7919491,writer,1038708,Ovy On The Drums
7919491,writer,530703,KAROL G
7919491,primary,530703,KAROL G
8570921,producer,29767,RedOne
8570921,writer,29767,RedOne
8570921,writer,1016907,Jung Kook (정국)
8570921,writer,3115647,Pat Devine
8570921,writer,3357397,Mustapha El Ouardi
8570921,primary,1016907,Jung Kook (정국)
11082404,producer,1507127,Yaffle
11082404,writer,2085837,藤井 風 (Fujii Kaze)
11082404,primary,2085837,藤井 風 (Fujii Kaze)
93916,producer,78370,Mike Crossey
93916,producer,59961,James Ford
93916,writer,26178,Alex Turner
93916,writer,398363,Jamie Cook
93916,writer,50537,Matt Helders
93916,writer,397891,Nick O’Malley
93916,primary,12297,Arctic Monkeys
8616823,producer,1697004,Alessandro Buccellati
8616823,producer,1038467,Rob Bisel
8616823,producer,1117873,Aire Atlantica
8616823,writer,41579,SZA
8616823,writer,402486,Jozzy
8616823,writer,1038467,Rob Bisel
8616823,writer,1697004,Alessandro Buccellati
8616823,writer,1117873,Aire Atlantica
8616823,writer,20185,Travis Scott
8616823,writer,4100467,Baby Shad
8616823,primary,41579,SZA
8620213,producer,2639203,DJ Escobar
8620213,writer,3371846,MC MENOR HR
8620213,writer,3371845,MC MENOR SG
8620213,primary,3371846,MC MENOR HR
8620213,primary,3371845,MC MENOR SG
8620213,primary,2639203,DJ Escobar
8442190,producer,27472,Sounwave
8442190,producer,207347,Jahaan Sweet
8442190,producer,264329,Jack Antonoff
8442190,producer,1177,Taylor Swift
8442190,producer,658713,Braxton Cook
8442190,writer,1177,Taylor Swift
8442190,writer,264329,Jack Antonoff
8442190,writer,508798,Zoë Kravitz
8442190,writer,27472,Sounwave
8442190,writer,207347,Jahaan Sweet
8442190,writer,51160,Sam Dew
8442190,primary,1177,Taylor Swift
8359943,producer,52616,Teddy Park
8359943,producer,6162,24
8359943,writer,52616,Teddy Park
8359943,writer,987215,Danny Chung
8359943,writer,1538121,Vince (KOR)
8359943,primary,987404,BLACKPINK
7689807,producer,1481511,Andre Vibez
7689807,producer,73793,ThisizLondon
7689807,writer,1136327,Rema
7689807,primary,1136327,Rema
7910627,producer,576085,Tyler Johnson
7910627,producer,46496,Kid Harpoon
7910627,writer,22457,Harry Styles
7910627,writer,46496,Kid Harpoon
7910627,primary,22457,Harry Styles
8490555,producer,1082,Tiësto
8490555,producer,1047659,LOSTBOY
8490555,producer,1653,Ryan Tedder
8490555,writer,1082,Tiësto
8490555,writer,1256784,Amy Allen
8490555,writer,71876,Scott Harris
8490555,writer,1653,Ryan Tedder
8490555,writer,1047659,LOSTBOY
8490555,writer,1258628,Tate McRae
8490555,primary,1082,Tiësto
8490555,primary,1258628,Tate McRae
8357473,producer,2910153,BlueFire
8357473,writer,2613457,Quevedo
8357473,primary,2613457,Quevedo
8656765,writer,1570832,Simón Vargas
8656765,writer,1570833,Martín Vargas
8656765,writer,1029225,Juan Pablo Villamil
8656765,writer,662517,Juan Pablo Isaza
8656765,writer,674576,El Dandee
8656765,writer,682717,Andrés Torres
8656765,primary,3384041,Grupo Frontera
7317908,producer,250301,Charlie Puth
7317908,writer,285817,Jacob Kasher
7317908,writer,250301,Charlie Puth
7317908,primary,250301,Charlie Puth
7317908,primary,1016907,Jung Kook (정국)
9111445,producer,3533240,Alberto Acosta & Juan Javier Cantu
9111445,writer,610623,Édgar Barrera
9111445,primary,1987923,Carín León
9111445,primary,3384041,Grupo Frontera
8547811,producer,2625158,Moisés Rufino
8547811,writer,3347981,Bagual
8547811,writer,1236929,Léo Soares
8547811,writer,2915440,Matheus Araújo
8547811,writer,1603285,Renato Campero
8547811,primary,458677,Israel & Rodolffo
8547811,primary,3227836,Ana Castela
3596108,producer,2069,Calvin Harris
3596108,writer,2069,Calvin Harris
3596108,writer,292980,Jessie Reyez
3596108,writer,555561,Dua Lipa
3596108,primary,2069,Calvin Harris
3596108,primary,555561,Dua Lipa
8200803,producer,2987028,Kordhell
8200803,writer,2987028,Kordhell
8200803,writer,2852526,Lil E (Memphis)
8200803,writer,2852525,Lil Slim (Playa Posse)
8200803,writer,3721573,Player 1 (Memphis)
8200803,writer,1539428,Bloody Bones
8200803,primary,2987028,Kordhell
7970911,producer,30425,Cirkut
7970911,producer,1453314,Omer Fedi
7970911,writer,1770892,Lil Nas X
7970911,writer,1453314,Omer Fedi
7970911,writer,30425,Cirkut
7970911,writer,35136,Ink
7970911,primary,1770892,Lil Nas X
811,producer,14558,Jeff Bass
811,producer,18862,DJ Head
811,producer,45,Eminem
811,writer,45,Eminem
811,writer,14558,Jeff Bass
811,writer,1047262,Shawn Baumgardner
811,writer,644389,Urban Kris
811,writer,18862,DJ Head
811,writer,32550,Trevor Horn
811,writer,35496,Anne Dudley
811,writer,34708,Malcolm McLaren
811,primary,45,Eminem
8485905,producer,264329,Jack Antonoff
8485905,producer,1177,Taylor Swift
8485905,writer,264329,Jack Antonoff
8485905,writer,1177,Taylor Swift
8485905,primary,1177,Taylor Swift
8416396,producer,1083535,Los Legendarios
8416396,producer,143247,Luny Tunes
8416396,producer,27697,Noah Goldstein
8416396,writer,32131,Wisin
8416396,writer,32132,Yandel
8416396,writer,973774,ROSALÍA
8416396,writer,1506527,Rafy Legendario
8416396,writer,986944,Marc Legendario
8416396,writer,1030347,Luny
8416396,writer,1133150,Tunes
8416396,writer,1688604,Fantasma
8416396,primary,13157,Wisin & Yandel
8416396,primary,973774,ROSALÍA
8400037,producer,660669,Mr. NaisGai
8400037,producer,656695,Rauw Alejandro
8400037,producer,2340865,Kenobi Sensei
8400037,producer,266261,Playero
8400037,writer,656695,Rauw Alejandro
8400037,writer,8017,Baby Rasta
8400037,writer,266261,Playero
8400037,primary,656695,Rauw Alejandro
8400037,primary,8017,Baby Rasta
3614919,producer,28169,Ging
3614919,writer,28169,Ging
3614919,writer,42288,Nicolás Jaar
3614919,writer,2358,The Weeknd
3614919,primary,2358,The Weeknd
7430891,producer,3334363,​dazy
7430891,writer,2967314,Nicky Youre
7430891,primary,2967314,Nicky Youre
7430891,primary,3334363,​dazy
4694697,producer,2358,The Weeknd
4694697,producer,27835,Max Martin
4694697,producer,402808,Oscar Holter
4694697,writer,2358,The Weeknd
4694697,writer,1362,Belly
4694697,writer,574528,DaHeala
4694697,writer,402808,Oscar Holter
4694697,writer,27835,Max Martin
4694697,primary,2358,The Weeknd
9155950,producer,39200,Kate Bush
9155950,writer,39200,Kate Bush
9155950,primary,39200,Kate Bush
3422526,producer,615565,FINNEAS
3422526,writer,615550,Billie Eilish
3422526,writer,9932,Khalid
3422526,writer,615565,FINNEAS
3422526,primary,615550,Billie Eilish
3422526,primary,9932,Khalid
8513997,producer,2737324,grayskies
8513997,writer,3321868,ThxSoMch
8513997,primary,3321868,ThxSoMch
77782,producer,39228,Ken Nelson
77782,producer,8351,Coldplay
77782,writer,353,Chris Martin
77782,writer,182604,Jonny Buckland
77782,writer,173684,Guy Berryman
77782,writer,182605,Will Champion
77782,primary,8351,Coldplay
8541350,producer,1255383,FRNK
8541350,writer,1255383,FRNK
8541350,writer,3251100,Gigi (KOR)
8541350,writer,1070258,Ylva Dimberg
8541350,writer,3241325,Hanni (NewJeans)
8541350,writer,60960,Dawood
8541350,primary,3239944,NewJeans (뉴진스)
8110900,producer,27616,Vinylz
8110900,producer,270426,Tay Keith
8110900,producer,32429,CuBeatz
8110900,producer,2716477,Tizzle
8110900,writer,130,Drake
8110900,writer,430404,21 Savage
8110900,writer,270426,Tay Keith
8110900,writer,27616,Vinylz
8110900,writer,669795,Kevin Gomringer
8110900,writer,669794,Tim Gomringer
8110900,writer,2716477,Tizzle
8110900,writer,325858,Dougie F
8110900,writer,9355,Playa Fly
8110900,writer,879627,Harry Ray
8110900,writer,879626,Al Goodman
8110900,writer,879628,Walter Morris
8110900,feature,430404,21 Savage
8110900,primary,130,Drake
5007939,producer,576085,Tyler Johnson
5007939,producer,46496,Kid Harpoon
5007939,writer,576085,Tyler Johnson
5007939,writer,46496,Kid Harpoon
5007939,writer,1114683,Mitch Rowland
5007939,writer,22457,Harry Styles
5007939,primary,22457,Harry Styles
49192,producer,29972,Brian Eno
49192,producer,29971,Markus Dravs
49192,producer,29974,Rik Simpson
49192,writer,353,Chris Martin
49192,writer,173684,Guy Berryman
49192,writer,182604,Jonny Buckland
49192,writer,182605,Will Champion
49192,primary,8351,Coldplay
8389820,producer,1325437,Neto Schaefer
8389820,writer,1038327,Benício Neto
8389820,writer,1000135,Junior Pepato
8389820,writer,1424498,Rafa Borges
8389820,primary,538611,Gustavo Mioto
8389820,primary,2796241,Mari Fernandez
8537573,producer,1038708,Ovy On The Drums
8537573,writer,530703,KAROL G
8537573,writer,1038708,Ovy On The Drums
8537573,writer,1602042,KEITYN
8537573,primary,530703,KAROL G
8537573,primary,1038708,Ovy On The Drums
5992642,producer,552457,Mattman & Robin
5992642,writer,409511,Justin Tranter
5992642,writer,324667,JID
5992642,writer,142213,Mattias Larsson
5992642,writer,142215,Robin Fredriksson
5992642,primary,29472,Imagine Dragons
