geniusId,type,artistId,name
9432457,writer,1998713,BOSS (DEU)
9432457,writer,3082197,Domiziana
8704306,producer,2129122,masri
8704306,writer,2607953,AYLIVA
9386788,producer,2446922,LOTUSEFFEKT
9386788,writer,2423501,VOLO
9386788,writer,3791,CAPO
9386788,writer,633346,AK AUSSERKONTROLLE
9386788,writer,3703909,​​madein2k
9386788,writer,1420927,EROL
9438821,producer,665155,Kraans de Lutin
9438821,writer,1998713,BOSS (DEU)
9438821,writer,1118051,FiNCH
9357313,producer,1196671,ThisIsYT
9357313,writer,2852511,BOJAN
9260217,producer,398742,MENJU
9260217,producer,2772377,TLC Beatz
9260217,writer,346139,Azet
9260217,writer,1006113,Dardan
9379192,producer,1895876,SHOKII
9379192,writer,3058924,Jamal (Blaq)
9209161,producer,390787,Aside
9209161,writer,1796640,Hava
9209161,writer,1006113,Dardan
9209161,writer,3261656,Roman Klobe-Barangă
9209161,writer,2862351,​oh.no.ty
9209161,writer,1715129,Chris Cobaye
9355064,producer,39931,JUMPA
9355064,writer,1616483,Jamule
9355064,writer,2281891,​vito (DEU)
9355064,writer,3877284,Jerry Reinhardt
9420447,producer,3163913,SOMA (DEU)
9420447,producer,2384680,Lawin
9420447,producer,3350670,CEMONFIRE
9420447,producer,2806961,FALCO (Producer)
9420447,writer,21141,LX
9420447,writer,1040924,Maxwell 187
9420447,writer,2707695,CIIIO
9430780,producer,1258976,Buckroll
9430780,writer,1038122,Capital Bra
9430780,writer,3613817,OZAN BRA
9430780,writer,1307729,Ilatch
8786010,producer,168236,Jax Jones
8786010,producer,992277,Jon Maguire
8786010,producer,651115,Josh Wilkinson
8786010,producer,2092797,Neave Applebaum
8786010,writer,651114,Roy Stride
8919218,producer,1911662,FRIO
8919218,producer,1824736,Kyree
8919218,producer,27740,Juh-Dee
8919218,writer,2607953,AYLIVA
9247306,producer,32426,Beatzarre
9247306,producer,32425,Djorkaeff
9247306,writer,31792,Kontra K
9357964,producer,2299488,Bannzz
9357964,producer,1992123,DJR BEATZ
9357964,writer,151161,Dhurata Dora
9357964,writer,12767,RAF Camora
9357964,writer,3207940,Tonic (ALB)
9357964,writer,2758111,Denk (ALB)
8804650,producer,35756,The Cratez
8804650,producer,2057098,DeeVoe
8804650,writer,18537,Bonez MC
8804650,writer,1165427,Dave (The Cratez)
8804650,writer,1165426,Tim (The Cratez)
9237778,producer,390787,Aside
9237778,writer,4240,Montez
9237778,writer,1096572,Dag-Alexis Kopplin
9237778,writer,32426,Beatzarre
9368446,producer,20185,Travis Scott
9368446,producer,72,Kanye West
9368446,producer,50896,WondaGurl
9368446,producer,67381,FNZ
9368446,producer,36609,BoogzDaBeast
9368446,producer,55684,Allen Ritter
9368446,writer,1213600,KayCyy
9368446,writer,666679,Finatik
9368446,writer,666680,Zac
9368446,writer,3613619,Stormi Webster
9368446,writer,1399903,Teezo Touchdown
8208853,producer,1820935,MEDUZA
8208853,producer,190629,James Carter
8208853,producer,2998893,MEARSY
8208853,writer,1493856,Flynn
8208853,writer,1029458,Elley Duhé
8208853,writer,1862385,Felix Hain
8208853,writer,1581719,Luca De Gregorio
8208853,writer,1862386,Lucas Hain
8208853,writer,1581720,Mattia Vitale
8208853,writer,73800,Simon de Jano
8208853,feature,2338436,FAST BOY
8791002,producer,73227,Restricted
8791002,writer,41387,Angus & Julia Stone
9214904,producer,34432,Styalz Fuego
9214904,producer,2820946,NOVODOR
9214904,producer,2156490,Zhone
9214904,writer,161507,Troye Sivan
9214904,writer,334903,Leland
9214904,writer,1506549,Alex Chapman
9349601,producer,1895876,SHOKII
9349601,writer,3058924,Jamal (Blaq)
8601684,producer,33010,Metro Boomin
8601684,producer,34340,Honorable C.N.O.T.E.
8601684,producer,55684,Allen Ritter
8601684,writer,1523930,Don Toliver
8601684,writer,2197,Future
9444651,producer,1016207,BVRGER
9444651,writer,1380890,Il Tre
9065285,producer,1640847,ITACA
9065285,writer,319863,Tiziano Ferro
9065285,writer,673885,​d.whale
9065285,writer,609791,Roberto Casalino
9052320,producer,2668621,Bobo (ITA)
9052320,writer,2276316,Baby Gang
9052320,writer,33880,Guè
9473682,producer,452637,Manu Guix
9473682,producer,1299263,Roger Rodés
9473682,producer,1344699,Nil Moliner
9473682,feature,404846,Dani Fernández
9473682,feature,2466891,Álvaro de Luna
9385504,producer,551226,Sky Rompiendo
9385504,writer,1012056,Feid
9385504,writer,1267613,Wain
8182714,producer,457505,Big One
8182714,producer,1381201,Evlay
8182714,writer,2174045,Tiago PZK
8182714,writer,207701,Myke Towers
8182714,writer,88234,FMK
9446620,producer,196683,MadMusick
9446620,producer,3312411,Feeldalove
9446620,writer,405415,Maluma
9446620,writer,32132,Yandel
9446620,writer,1009315,Yon Mad
9446620,writer,1009316,Yan Mad
9446620,writer,610623,Édgar Barrera
9446620,writer,1744318,Vibarco
9446620,writer,1008582,EARCANDY
9445909,producer,1131452,LiTek
9445909,producer,1047339,WhYJay
9445909,producer,2326408,Jayblu
9445909,writer,39313,Burna Boy
9445909,writer,628723,Dave
9445909,writer,95984,Jimmy Napes
9445909,writer,149084,Kwabs
21248,producer,8957,Danger Mouse
21248,writer,4413,CeeLo Green
21248,writer,543037,Gian Piero Reverberi
21248,writer,543036,Gian Franco Reverberi
9085470,producer,1058793,Kris Eriksson
9085470,writer,2750425,Kalmani
9085470,writer,632979,Jonas Blue
9085470,writer,309757,Lina Hansson
9085470,writer,342857,Sam Feldt
9085470,writer,1242478,Sam Merrifield
9085470,writer,2750426,Pronti
9085470,feature,533964,Endless Summer
9085470,feature,633770,Violet Days
410195,producer,300516,Renaud Letang
410195,writer,23108,Manu Chao
9211609,producer,1082,Tiësto
9211609,producer,978085,Johnny Jam
9211609,producer,978087,Claus Norreen
9211609,producer,978086,Søren Rasted
9211609,producer,56171,Delgado
9211609,writer,277715,René Dif
9211609,writer,529716,Lene Nystrøm
7827253,producer,83766,Yodelice
7827253,writer,557092,Jain
7827253,writer,1179541,Jason Glasser
9430261,producer,1294874,Timo (Producer)
9430261,writer,468620,Aya Nakamura
9430261,writer,3634877,Silly raiito
9339644,producer,1318783,Sound Of Legend
9339644,writer,991233,Nick Van Eede
8193938,producer,242065,Ghenda
8193938,writer,1904845,SDM
8193938,writer,1444864,Tiakola
9451075,producer,2129122,masri
9451075,writer,2607953,AYLIVA
9451063,producer,494648,Chris Jarbee
9451063,writer,1010910,Anonym
9451063,writer,669519,Samra
9451063,writer,12078,Summer Cem
9451063,writer,2280236,Noah Amano
9447912,producer,1608883,THEMBA
9447912,producer,1415618,MotB
9447912,writer,1621553,Big Pat
9447912,writer,1029544,Ion Miles
9447912,writer,1621524,Monk
9447912,writer,1029550,BHZ
9447912,writer,63625,Tino
9447912,writer,3360036,Vrancis
9147198,producer,2174448,Barsky
9147198,producer,1058469,Deats
9147198,producer,610580,Sizzy
9147198,writer,2607953,AYLIVA
9432302,producer,3137623,SIRA
9432302,writer,192744,Ufo361
9432302,writer,395746,Broke Boys
9451077,producer,1911662,FRIO
9451077,producer,27740,Juh-Dee
9451077,producer,1824736,Kyree
9451077,producer,353999,young mesh
9451077,writer,2607953,AYLIVA
9449041,producer,398742,MENJU
9449041,writer,346139,Azet
5206952,producer,1563618,Shady On Da Track
5206952,writer,1872532,Symba
9160905,producer,8231,Mark Ronson
9160905,producer,49095,Andrew Wyatt
9438802,producer,71811,Vincent Lee
9438802,writer,531095,Julien Bam
9438802,writer,3010,Curly
9305136,producer,40989,Dirty Dasmo
9305136,producer,325528,Mania
9305136,writer,1118051,FiNCH
9305136,writer,390611,Johnny Williams
9305136,writer,1933896,Louis Element
9305136,writer,3072999,Noam Adi Kaniel
395516,producer,48953,Freedo
395516,producer,27721,Shuko
395516,writer,14536,CRO
9151365,producer,33010,Metro Boomin
9151365,producer,7161,MIKE DEAN
9151365,producer,23341,Peter Lee Johnson
9151365,producer,3255456,Scriptplugg
9151365,writer,12417,A$AP Rocky
9151365,writer,3552586,Roisee
9151365,writer,628,Pitbull
9404726,producer,1786283,Sebastian Bliem
9404726,writer,2305810,Tream
8870851,producer,39931,JUMPA
8870851,writer,1861915,​badmómzjay
8870851,writer,3082197,Domiziana
8870851,writer,15685,Olson
8870851,writer,12639,Liquit Walker
9231938,producer,224815,D-Ross
9231938,producer,2455616,Golden Years
9231938,producer,344347,Star-T-Uffo
9231938,writer,243116,Coez
9231938,writer,978638,Frah Quintale
9231938,writer,1022585,Davide Petrella
9231938,writer,1314092,Pietro Paroletti
9468293,producer,673885,​d.whale
9468293,writer,1738812,Emma
9468293,writer,1452897,PAOLO SANTO
9483380,producer,1922360,Achille G
9483380,writer,2193764,Niko Pandetta
9483380,writer,2172158,Don Pero
7920178,producer,1116179,Omar Varela
7920178,writer,1237468,Rvfv
7920178,writer,339757,Sfera Ebbasta
7920178,writer,2540206,Kaleb Di Masi
8039933,producer,673885,​d.whale
8039933,writer,56003,Fedez
8039933,writer,1603135,Tananai
8039933,writer,1452897,PAOLO SANTO
8039933,writer,163012,Dargen D’Amico
6917362,producer,1503131,Michelangelo (produttore)
6917362,producer,1198083,Greg Willen
6917362,writer,2362235,BLANCO
6917362,writer,339757,Sfera Ebbasta
8869830,producer,1976062,Ayden Lau
8869830,writer,1850361,Icy Subzero
8869830,writer,603119,Tony Effe
8317147,producer,1205384,James Hype
8317147,writer,3100998,Miggy Dela Rosa
8317147,writer,380028,Lazza
8317147,writer,3162138,Josh Grimmett
8317147,writer,1905330,Johannes Shore
8317147,writer,82,Diddy
8317147,writer,1050,Loon
8317147,writer,12812,Adonis
8317147,writer,947569,Michael Carlos Jones
8317147,writer,32212,Frank Romano
8317147,writer,1051,Mario Winans
9279969,producer,1316032,Drillionaire
9279969,writer,33880,Guè
9279969,writer,33752,Marracash
9279969,writer,339757,Sfera Ebbasta
9030095,producer,240572,Sala
9030095,writer,2177448,Diss Gacha
9477726,producer,321985,Lvnar
9477726,writer,47729,Mecna
9477726,writer,1933469,Bais
2292493,producer,83766,Yodelice
2292493,writer,557092,Jain
9465652,producer,551226,Sky Rompiendo
9465652,producer,2398784,Machael
9465652,producer,1104965,Wiso Rivera
9465652,writer,1254985,Mora
9465652,writer,3140736,RaiNao
9452366,producer,151370,Calle
9452366,producer,3448889,Mad Boyy
9452366,producer,2398784,Machael
9452366,producer,3471794,Worries
9452366,writer,1254985,Mora
9452367,producer,2128288,Elikai
9452367,producer,2398784,Machael
9452367,writer,1254985,Mora
6866266,producer,2398784,Machael
6866266,producer,321861,Benjamin Lasnier
6866266,producer,1827753,Lou Xtwo
6866266,producer,551226,Sky Rompiendo
6866266,writer,2186068,Ricardo Quintero - MixedByRQ
6866266,writer,690350,Bad Bunny
6866266,writer,1202698,Sech
6866266,writer,1254985,Mora
9380127,producer,1501319,Carlos Ares
9380127,producer,2196120,Andrés Goiburu
9380127,writer,2022782,Marc Seguí
9380127,writer,277076,Pablo Alborán
9179131,producer,1301514,Bizarrap
9179131,writer,3329756,Peso Pluma
9179131,writer,2137629,Santiago Alvarado
10594921,producer,1689313,Pedro Calderón
10594921,writer,1239309,MarioKing
10594921,writer,1797029,JC Reyes
7916903,producer,1983060,Tatool
7916903,writer,1184652,Trueno
7916903,writer,1893598,Beny Jr
9402498,producer,1038708,Ovy On The Drums
9402498,writer,530703,KAROL G
9402498,writer,2778630,Young Miko
9402498,writer,182833,Mauro
9402498,writer,1602042,KEITYN
9402498,writer,3371111,Mariana Beatriz
9357430,producer,54710,Flem
9357430,producer,44743,Therapy 2093
9357430,writer,63888,Freeze Corleone
9046027,producer,1145102,Erik Smaaland
9046027,producer,1146272,Kristoffer Tømmerbakke
9046027,producer,34095,R3HAB
9046027,writer,1485489,Galeyn Tenhaeff
9046027,writer,1756094,Ralf Kappmeier
9046027,writer,1833876,RANI
9046027,writer,3517464,Thomas Luedke
9046027,writer,35642,Sash! (DJ)
9386661,producer,54710,Flem
9386661,producer,1717249,Rayane Beats
9386661,producer,1553936,SHK
9386661,writer,63888,Freeze Corleone
9183457,producer,1804756,Marjane Slami
9183457,producer,2107604,Big Tom (FRA)
9183457,producer,1989044,Flora Koffi Lopez
9183457,producer,2160868,Chulo (FRA)
9183457,producer,1077188,Shiruken Music
9183457,producer,754499,Davy One
9183457,writer,246691,Franglish
9322188,producer,1582665,Unleaded
9322188,producer,1545097,YAM
9322188,writer,693078,Soolking
9322188,writer,1013018,DYSTINCT
8197996,producer,1131452,LiTek
8197996,producer,1047339,WhYJay
8197996,writer,897106,Central Cee
8197996,writer,458,Eve
8197996,writer,123,Dr. Dre
8197996,writer,34793,Mike Elizondo
8197996,writer,10233,Scott Storch
8197996,writer,8597,Stevie J
2835042,producer,1002734,Vice Beats
2835042,writer,322849,Ademo
2835042,writer,29836,N.O.S
8706227,producer,1077188,Shiruken Music
8706227,producer,2363412,Hard Level
8706227,writer,468620,Aya Nakamura
8706227,writer,1444864,Tiakola
7449388,producer,2516305,Scar (FRA)
7449388,producer,1716263,Voluptyk
7449388,producer,652010,SHB
7449388,writer,1900428,Morad
7449388,writer,74283,JuL
8139854,producer,1041675,Yaacov Salah
8139854,producer,1041676,Meïr Salah
8139854,writer,217821,Slimane
8139854,writer,962333,Claudio Capéo
8567760,producer,1236937,Yann Dakta & Rednose
8567760,writer,1904845,SDM
8567760,writer,1162141,Yann Dakta
8567760,writer,3178835,Rednose (FRA)
4595372,producer,630518,Zeg P
4595372,producer,1161259,DJ Wiils
4595372,writer,74283,JuL
4595372,writer,1242021,Heuss L’enfoiré
9235553,producer,1648192,AKS Prods
9235553,producer,2932915,Miixii Beats
9235553,producer,3544994,Yota Prods
9235553,producer,205615,Many
9235553,writer,667835,Djadja
9235553,writer,667831,Dinaz
9200451,producer,3163913,SOMA (DEU)
9200451,producer,2384680,Lawin
9200451,writer,21141,LX
9200451,writer,1040924,Maxwell 187
9200451,writer,18537,Bonez MC
9451053,producer,3270394,Maik the Maker
9451053,producer,1669033,Kordi
9451053,writer,669519,Samra
9451053,writer,2280236,Noah Amano
9475651,producer,2561749,DJ JEEZY
9475651,producer,2211740,CAPSLOCKED
9475651,writer,661054,K-Trap
9475651,writer,127606,Luciano
9475651,writer,165091,Murda
9228106,producer,552467,Dan Nigro
9228106,writer,1599675,Olivia Rodrigo
9474644,producer,3569340,Evgeniy Gets
9474644,producer,2245941,Fade
9474644,writer,1038122,Capital Bra
8471915,producer,35756,The Cratez
8471915,producer,31077,The Royals
8471915,producer,12767,RAF Camora
8471915,producer,2227779,Neal & Alex
8471915,writer,3058924,Jamal (Blaq)
8471915,writer,3058926,Safraoui
8471915,writer,1165427,Dave (The Cratez)
8471915,writer,1165426,Tim (The Cratez)
8471915,writer,2129434,NEAL (Producer)
8471915,writer,2129435,Alex (DEU)
9423971,producer,559229,DTP
9423971,writer,30628,Olexesh
9476929,producer,1238249,Chryziz
9476929,writer,68232,Nimo
9470809,producer,1114416,Babyblue (Producer)
9470809,producer,1022177,Blurry (Producer)
9470809,writer,1137251,Musso
9478222,producer,141993,Santo
9478222,writer,2025743,NGEE
9478222,writer,2270884,Teflon030
9368456,producer,20185,Travis Scott
9368456,producer,72,Kanye West
9368456,producer,36609,BoogzDaBeast
9368456,producer,27698,Hudson Mohawke
9368456,producer,207347,Jahaan Sweet
9368456,producer,1104421,Wallis Lane
9368456,producer,35988,Nabeyin
9368456,writer,2197,Future
9368456,writer,41579,SZA
9368456,writer,1461252,Victory
9368456,writer,1117837,Farsi
9368456,writer,1117838,Nizzy
9175040,producer,1218974,Dauner
9175040,writer,2538210,Gustav
9175040,writer,2547616,Paul
9175040,writer,2581375,Zachi
9379104,producer,552467,Dan Nigro
9379104,writer,1599675,Olivia Rodrigo
9414488,producer,3293991,255
9414488,writer,2547616,Paul
9414488,writer,2538210,Gustav
9414488,writer,2581375,Zachi
9011111,producer,32425,Djorkaeff
9011111,producer,286440,Phil The Beat
9011111,writer,1103006,LEA
9011111,writer,2538210,Gustav
9011111,writer,2581375,Zachi
9011111,writer,1137643,Robin Haefs
9011111,writer,1016736,Wim Treuner
9474040,producer,71811,Vincent Lee
9474040,writer,531095,Julien Bam
9474040,writer,3010,Curly
9160861,producer,451596,Finn Keane
9160861,writer,45349,Charli xcx
9160861,writer,4193,Busy Bee
9160861,writer,10154,Mad Cobra
9160861,writer,1888377,Phat Fabe
9160861,writer,45357,Joakim Åhlund
9160861,writer,34464,Klas Åhlund
9160861,writer,1016997,Patrik Arve
9160861,writer,9909,Sylvia Robinson
9160861,writer,59179,Troyton Rami
9160861,writer,30909,Mike Chapman
9160861,writer,43227,Nicky Chinn
9468464,producer,27604,The Monarch
9468464,producer,1082,Tiësto
9468464,writer,16449,AzizTheShake
9468464,writer,579869,Andre Davidson
9468464,writer,273084,BIA
9468464,writer,209461,Dewain Whitmore
9468464,writer,993214,Plested
9468464,writer,579870,Sean Davidson
9468464,writer,430404,21 Savage
64761,producer,27453,Emile Haynie
64761,writer,15740,Lana Del Rey
64761,writer,38423,Justin Parker
87337,producer,852,Peter Fox
87337,producer,27571,The Krauts
87337,writer,932994,Vincent von Schlippenbach
87337,writer,70217,Дмитрий Шостакович (Dmitri Shostakovich)
87337,writer,838859,David Conen
9500110,producer,3658437,Daino Nzl
9500110,producer,3074268,JimyIce
9500110,writer,1397992,Vale Pain
9489715,producer,2455616,Golden Years
9489715,writer,243116,Coez
9489715,writer,978638,Frah Quintale
9489715,writer,1314092,Pietro Paroletti
9312491,producer,331134,Sine
9312491,writer,243116,Coez
9312491,writer,978638,Frah Quintale
9312494,producer,1633323,Bruno Belissimo
9312494,producer,331134,Sine
9312494,writer,243116,Coez
9312494,writer,978638,Frah Quintale
9495834,producer,1694554,Benjamin Ventura
9495834,producer,331662,Orang3
9495834,writer,243116,Coez
9495834,writer,978638,Frah Quintale
9312496,producer,630253,Ceri
9312496,writer,978638,Frah Quintale
9312496,writer,243116,Coez
9312496,writer,163012,Dargen D’Amico
9312497,producer,42536,Bassi Maestro
9312497,producer,1718319,Fabio Visocchi
9312497,writer,243116,Coez
9312497,writer,978638,Frah Quintale
9084437,producer,1121178,NKO
9084437,writer,1397992,Vale Pain
9494586,producer,2455616,Golden Years
9494586,writer,243116,Coez
9494586,writer,978638,Frah Quintale
9494586,writer,1314092,Pietro Paroletti
9495835,producer,2136013,ESSEHO
9495835,producer,331134,Sine
9495835,writer,243116,Coez
9495835,writer,978638,Frah Quintale
9495835,writer,331662,Orang3
9500112,producer,215395,2nd Roof
9500112,writer,1397992,Vale Pain
9500112,writer,2132616,Federico Vaccari
9500112,writer,2132615,Chef P (ITA)
9279974,producer,1316032,Drillionaire
9279974,writer,991191,Capo Plaza
9279974,writer,33882,Salmo
9279974,writer,1877737,Luca Faraone
9279974,writer,3583992,Tigua
9163887,producer,1175996,Riccardo Scirè
9163887,writer,1616064,Andrea Blanc
9163887,writer,2800734,Adel Al Kassem
1550405,producer,2457046,Kike Eizaguirre
1550405,writer,356622,Melendi
9382810,producer,552467,Dan Nigro
9382810,writer,1599675,Olivia Rodrigo
9382808,producer,552467,Dan Nigro
9382808,writer,1599675,Olivia Rodrigo
9452363,producer,551226,Sky Rompiendo
9452363,writer,1254985,Mora
9452363,writer,3140736,RaiNao
9452365,producer,2398784,Machael
9452365,writer,1254985,Mora
9452365,writer,88360,Álvaro Díaz
9452365,writer,1612749,Gaby Morales
9382815,producer,552467,Dan Nigro
9382815,producer,1599675,Olivia Rodrigo
9491291,producer,674576,El Dandee
9491291,producer,682717,Andrés Torres
9491291,writer,1808627,Susana Isaza
9491291,writer,1029225,Juan Pablo Villamil
9491291,writer,491975,Morat
9491291,writer,662517,Juan Pablo Isaza
9368067,producer,3583003,Gabaldon
9368067,writer,3465403,YoSoyPlex
9368067,writer,2919509,Ruven
8463823,producer,1160101,GARABATTO
8463823,producer,2057738,Gio Producer
8463823,writer,2613457,Quevedo
8463823,writer,1485498,Omar Montes
7967954,producer,984728,La Paciencia
7967954,producer,1855159,Albert Hype
7967954,producer,218765,Jota Rosa
7967954,producer,72334,Tainy
7967954,writer,690350,Bad Bunny
7967954,writer,1015573,JHAYCO
9162386,producer,1119570,Tristan Salvati
9162386,writer,331073,Louane
8096103,producer,176592,Djaresma
8096103,producer,11774,20syl
8096103,producer,553748,Bigflo
8096103,writer,553749,Oli
5891048,producer,54710,Flem
5891048,writer,63888,Freeze Corleone
9238761,producer,74283,JuL
8623392,producer,3462404,Mage The Producer
8623392,writer,3372852,Libianca
8623392,writer,3462405,Orhue Moses Dias
9056076,producer,73793,ThisizLondon
9056076,writer,1136327,Rema
8036581,producer,74283,JuL
9482049,producer,1895876,SHOKII
9482049,writer,3058924,Jamal (Blaq)
9482049,writer,632700,AJ Tracey
9472674,producer,10192,southstar
9472674,producer,192744,Ufo361
9490250,producer,31613,Joznez
9490250,producer,1915053,Dinski
9490250,writer,12076,Farid Bang
9407781,producer,201354,CHEKAA
9407781,producer,2038899,Loloo
9407781,producer,182460,Johnny Illstrument
9407781,producer,3658190,Phil Foreign
9407781,writer,18331,PA Sports
9407781,writer,3301395,YAKARY
9497133,producer,390787,Aside
9497133,writer,1796640,Hava
9497133,writer,1006113,Dardan
9497133,writer,1715129,Chris Cobaye
9332371,producer,26062,Lucry
9332371,producer,1766229,Suena
9332371,writer,18537,Bonez MC
9446865,producer,35756,The Cratez
9446865,producer,2057098,DeeVoe
9446865,producer,2288191,Desro
9446865,producer,1869268,DxrkMatter
9446865,producer,1923220,Stoopid Lou
9446865,writer,20337,Kurdo
9446865,writer,3058924,Jamal (Blaq)
9446865,writer,1165427,Dave (The Cratez)
9446865,writer,1165426,Tim (The Cratez)
9196054,producer,43422,Beatgees
9196054,writer,80616,Bausa
9196054,writer,2875317,Philip Böllhoff
9196054,writer,1131297,Hannes Büscher
9196054,writer,1131295,Sipho Sililo
9196054,writer,1131296,David Vogt
9005397,producer,1751813,Mark Becker
9005397,producer,1198815,VitaliZe
9005397,writer,2146269,​clide
9005397,writer,568127,Philipp Dittberner
9005397,writer,561452,Philipp Klemz
9368450,producer,20185,Travis Scott
9368450,producer,1134021,BNYX®
9368450,producer,662,Boi-1da
9368450,producer,270426,Tay Keith
9368450,producer,27616,Vinylz
9368450,producer,1281245,Coleman
9368450,producer,3867152,Skeleton Cartier
9368450,writer,130,Drake
9271088,producer,1895876,SHOKII
9271088,writer,3058924,Jamal (Blaq)
9247387,producer,1019488,Michael Pollack
9247387,producer,999716,Shawn Everett
9247387,producer,805,Miley Cyrus
9247387,writer,1147687,Aldae
9382806,producer,552467,Dan Nigro
9382806,producer,1764424,Ryan Linvill
9382806,writer,1599675,Olivia Rodrigo
9382806,writer,409643,Julia Michaels
9278907,producer,3506767,Damn Yury
9278907,producer,2175406,Niklas Dee
9278907,producer,3281514,Luca-Dante Spadafora
9278907,writer,3420966,Yung Yury
9382034,producer,552467,Dan Nigro
9382034,producer,1764424,Ryan Linvill
9382034,writer,1599675,Olivia Rodrigo
9478999,producer,39931,JUMPA
9478999,writer,1616483,Jamule
9478999,writer,2281891,​vito (DEU)
9496676,producer,2035253,BN
9496676,producer,3117444,​Nilly
9496676,writer,12089,Casper
9496676,writer,1216113,Tom Thaler
9496676,writer,2729043,Hardy X
9496676,writer,1804282,Jonathan Schmid
9496676,writer,2152600,Ralph Heidel
9493248,producer,665155,Kraans de Lutin
9493248,writer,2680605,1986zig
9382811,producer,552467,Dan Nigro
9382811,writer,1599675,Olivia Rodrigo
8879877,producer,1561578,Bawer
8879877,writer,36373,KALIM
8879877,writer,8797,Numskull
8879877,writer,505,Yukmouth
8879877,writer,41281,Tone Capone
8879877,writer,46144,Michael Marshall
8879877,writer,1368992,Jay King
8879877,writer,64232,Denzil Foster
8879877,writer,291914,Thomas McElroy
8879877,writer,1041196,Robert “Kool” Bell
8879877,writer,106722,Khalis Bayyan
8879877,writer,1014759,Claydes Smith
8879877,writer,1154724,Don Boyce
8879877,writer,981306,George Brown
8879877,writer,1041197,Ricky West
8879877,writer,1041193,Dennis “D.T.” Thomas
8879877,writer,684252,Robert Spike Mickens
9257412,producer,81998,Mark Forster
9257412,producer,337961,Daniel Nitt
9257412,writer,31792,Kontra K
9257412,writer,176734,Maxe
9147214,producer,223897,Alexis Troy
9147214,writer,2607953,AYLIVA
7032576,producer,112258,Massimo Gabutti
7032576,producer,570932,Jeffrey Jey
7032576,producer,1197441,Maury
7032576,producer,35756,The Cratez
7032576,producer,31077,The Royals
7032576,writer,1165427,Dave (The Cratez)
7032576,writer,1165426,Tim (The Cratez)
7032576,writer,18537,Bonez MC
7032576,writer,12767,RAF Camora
7053631,producer,248387,Lost Frequencies
7053631,writer,619116,Joacim Persson
7053631,writer,1034970,Dag Lundberg
7053631,writer,74906,Sebastian Arman
7053631,writer,480988,Michael Patrick Kelly
9471477,producer,1417254,Mr. Monkey
9471477,producer,1163726,Francesco “Katoo” Catitti
9471477,producer,1016207,BVRGER
9471477,writer,1380890,Il Tre
9193761,producer,663331,Blocka Beatz
9193761,writer,3405797,RRARI DAL TACCO
9193761,writer,2850008,Kid Yugi
3452993,writer,1088846,LIBERATO
9365092,producer,2772227,SHUSTOV BEATS
9365092,producer,1849815,Archee Lionheart
9365092,writer,1199323,A.V.G
9448164,producer,1521388,K-Sub
9448164,writer,407357,Rasty Kilo
9448164,writer,1391051,Tony Boy
9448164,writer,2850008,Kid Yugi
5838328,producer,1503131,Michelangelo (produttore)
5838328,writer,2362235,BLANCO
5838328,writer,673885,​d.whale
8102801,producer,667980,Takagi & Ketra
8102801,writer,608753,Takagi
8102801,writer,1159809,Ketra
8102801,writer,92186,Fred De Palma
8102801,writer,1063345,Miky La Sensa
8102801,writer,1452897,PAOLO SANTO
9312499,producer,1633323,Bruno Belissimo
9312499,producer,331134,Sine
9312499,writer,243116,Coez
9312499,writer,978638,Frah Quintale
9312499,writer,33880,Guè
8504327,producer,713,will.i.am
8504327,producer,1025972,Johnny Goldstein
8504327,writer,47060,apl.de.ap
8504327,writer,5181,Taboo
8504327,writer,1823,Daddy Yankee
8504327,writer,3347833,John Paul Larkin
8504327,writer,1052655,Tony Catania
9442601,producer,674576,El Dandee
9442601,producer,682717,Andrés Torres
9442601,writer,1344687,Aitana
9442601,writer,621216,Rels B
9325177,producer,1971065,One Rose
9325177,producer,1406591,Rafita
9325177,writer,1202698,Sech
9325177,writer,1254985,Mora
9325177,writer,2629646,SAIKO
9168862,producer,674576,El Dandee
9168862,producer,682717,Andrés Torres
9168862,writer,1344687,Aitana
9168862,writer,2391868,Davide Riva
9168862,writer,1848470,Alfredo Larry Pignagnoli
8942059,producer,674576,El Dandee
8942059,producer,682717,Andrés Torres
8942059,writer,1344687,Aitana
9513564,producer,1242442,Pablo Gareta
9513564,writer,641834,Natos
9513564,writer,641835,Waor
9513564,writer,1635724,ILL Pekeño
9513564,writer,1468067,Delaossa
9446904,writer,1307483,Cauty
9446904,writer,637091,Brray
9446904,writer,3639947,JerePartyAnimal
7439927,producer,682717,Andrés Torres
7439927,producer,674576,El Dandee
7439927,writer,1826104,NICKI NICOLE
7439927,writer,1344687,Aitana
9479637,producer,347690,Abraham Mateo
9479637,producer,1597293,Dani Ruiz
9479637,writer,2320956,Daniel Oviedo
9479637,writer,2320764,Jesús Oviedo
9479637,writer,3095076,José Cano Díez
9479637,writer,2485310,Spread LOF
9479637,writer,458858,Sebastián Yatra
8974613,producer,151370,Calle
8974613,producer,2910210,Bassyy
8974613,producer,2398784,Machael
8974613,writer,1254985,Mora
8974613,writer,2720666,Kamil Jacob Assad
9452361,producer,151370,Calle
9452361,producer,3471794,Worries
9452361,writer,1254985,Mora
9452361,writer,37899,Arcángel
8801976,producer,2056442,Eydren
8801976,producer,2175558,Rouss
8801976,producer,458858,Sebastián Yatra
8801976,writer,1579855,Xavibo
8801976,writer,2485310,Spread LOF
